Year,Anomaly,Region
195805,0.14,africa
195806,-0.07,africa
195807,-0.2,africa
195808,-0.18,africa
195809,0.07,africa
195810,-0.09,africa
195811,0.49,africa
195812,0.74,africa
195901,0.28,africa
195902,-0.52,africa
195903,0.14,africa
195904,0.23,africa
195905,0.18,africa
195906,0.2,africa
195907,0.07,africa
195908,-0.2,africa
195909,-0.19,africa
195910,-0.13,africa
195911,-0.02,africa
195912,-0.02,africa
196001,-0.06,africa
196002,0.52,africa
196003,-0.13,africa
196004,-0.25,africa
196005,-0.24,africa
196006,0.01,africa
196007,-0.25,africa
196008,0.51,africa
196009,0.06,africa
196010,0.53,africa
196011,-0.01,africa
196012,0.79,africa
196101,0.28,africa
196102,-0.71,africa
196103,-0.51,africa
196104,0.22,africa
196105,0.49,africa
196106,0.34,africa
196107,-0.03,africa
196108,-0.41,africa
196109,-0.43,africa
196110,-0.36,africa
196111,-0.23,africa
196112,-0.35,africa
196201,-0.14,africa
196202,-0.36,africa
196203,0.27,africa
196204,-0.09,africa
196205,-0.25,africa
196206,-0.03,africa
196207,0.09,africa
196208,-0.08,africa
196209,-0.04,africa
196210,0.13,africa
196211,0.62,africa
196212,0.17,africa
196301,0.53,africa
196302,0.77,africa
196303,-0.41,africa
196304,-0.26,africa
196305,-0.63,africa
196306,-0.04,africa
196307,0.17,africa
196308,0.07,africa
196309,0.35,africa
196310,0.01,africa
196311,-0.09,africa
196312,0.44,africa
196401,0.04,africa
196402,0.16,africa
196403,0.84,africa
196404,-0.22,africa
196405,-0.22,africa
196406,-0.32,africa
196407,-0.63,africa
196408,-0.41,africa
196409,-0.71,africa
196410,-0.53,africa
196411,-0.55,africa
196412,-0.09,africa
196501,-0.03,africa
196502,0.13,africa
196503,-0.09,africa
196504,-0.72,africa
196505,-0.4,africa
196506,-0.33,africa
196507,0.03,africa
196508,-0.13,africa
196509,-0.12,africa
196510,-0.26,africa
196511,-0.29,africa
196512,-0.2,africa
196601,0.65,africa
196602,0.25,africa
196603,-0.24,africa
196604,-0.11,africa
196605,-0.07,africa
196606,0.16,africa
196607,0.39,africa
196608,0.34,africa
196609,-0.08,africa
196610,0.06,africa
196611,0.11,africa
196612,-0.04,africa
196701,-0.52,africa
196702,-0.04,africa
196703,-0.43,africa
196704,-0.04,africa
196705,-0.01,africa
196706,-0.08,africa
196707,-0.4,africa
196708,-0.25,africa
196709,-0.24,africa
196710,-0.37,africa
196711,-0.44,africa
196712,-0.33,africa
196801,-0.46,africa
196802,-0.03,africa
196803,-0.53,africa
196804,-0.46,africa
196805,-0.31,africa
196806,-0.5,africa
196807,-0.02,africa
196808,0.37,africa
196809,0.06,africa
196810,-0.18,africa
196811,-0.23,africa
196812,0.34,africa
196901,0.32,africa
196902,1.23,africa
196903,1.21,africa
196904,0.1,africa
196905,0.22,africa
196906,0.4,africa
196907,-0.07,africa
196908,0.21,africa
196909,0.26,africa
196910,0.05,africa
196911,0.36,africa
196912,0.25,africa
197001,0.88,africa
197002,0.56,africa
197003,0.12,africa
197004,0.08,africa
197005,0.19,africa
197006,0.23,africa
197007,0.08,africa
197008,0.16,africa
197009,-0.01,africa
197010,-0.25,africa
197011,-0.08,africa
197012,-0.32,africa
197101,-0.14,africa
197102,-0.25,africa
197103,0.36,africa
197104,-0.2,africa
197105,-0.15,africa
197106,-0.08,africa
197107,-0.11,africa
197108,-0.27,africa
197109,-0.2,africa
197110,-0.57,africa
197111,-0.55,africa
197112,-0.36,africa
197201,-0.06,africa
197202,-0.15,africa
197203,-0.16,africa
197204,-0.18,africa
197205,-0.33,africa
197206,-0.21,africa
197207,0.44,africa
197208,0.27,africa
197209,0.49,africa
197210,0.45,africa
197211,-0.29,africa
197212,0.41,africa
197301,0.5,africa
197302,0.76,africa
197303,0.35,africa
197304,0.41,africa
197305,0.51,africa
197306,0.54,africa
197307,0.49,africa
197308,0.18,africa
197309,0.24,africa
197310,0.06,africa
197311,-0.45,africa
197312,-0.26,africa
197401,-0.47,africa
197402,-0.17,africa
197403,-0.33,africa
197404,-0.23,africa
197405,-0.2,africa
197406,0.14,africa
197407,-0.38,africa
197408,-0.05,africa
197409,-0.27,africa
197410,-0.05,africa
197411,-0.56,africa
197412,-0.64,africa
197501,-0.63,africa
197502,0.04,africa
197503,-0.25,africa
197504,0.09,africa
197505,-0.09,africa
197506,-0.08,africa
197507,-0.21,africa
197508,-0.23,africa
197509,-0.23,africa
197510,-0.39,africa
197511,-0.32,africa
197512,0.0,africa
197601,-0.47,africa
197602,-0.27,africa
197603,-0.57,africa
197604,-0.44,africa
197605,-0.33,africa
197606,-0.25,africa
197607,-0.12,africa
197608,-0.26,africa
197609,0.07,africa
197610,0.04,africa
197611,-0.16,africa
197612,0.56,africa
197701,0.52,africa
197702,0.26,africa
197703,-0.26,africa
197704,-0.08,africa
197705,0.11,africa
197706,0.15,africa
197707,0.35,africa
197708,0.35,africa
197709,0.19,africa
197710,-0.01,africa
197711,-0.09,africa
197712,0.03,africa
197801,0.25,africa
197802,0.83,africa
197803,0.16,africa
197804,0.12,africa
197805,0.21,africa
197806,-0.19,africa
197807,-0.25,africa
197808,0.3,africa
197809,0.0,africa
197810,-0.03,africa
197811,-0.57,africa
197812,0.54,africa
197901,1.04,africa
197902,0.77,africa
197903,0.64,africa
197904,0.24,africa
197905,0.15,africa
197906,0.04,africa
197907,0.14,africa
197908,0.6,africa
197909,0.28,africa
197910,0.47,africa
197911,0.14,africa
197912,-0.25,africa
198001,0.69,africa
198002,0.47,africa
198003,0.47,africa
198004,0.49,africa
198005,0.36,africa
198006,0.27,africa
198007,0.13,africa
198008,0.37,africa
198009,0.24,africa
198010,0.32,africa
198011,0.4,africa
198012,-0.17,africa
198101,-0.5,africa
198102,-0.03,africa
198103,0.55,africa
198104,0.35,africa
198105,0.13,africa
198106,0.22,africa
198107,0.06,africa
198108,0.1,africa
198109,-0.03,africa
198110,0.34,africa
198111,-0.24,africa
198112,0.67,africa
198201,0.57,africa
198202,-0.1,africa
198203,-0.03,africa
198204,0.08,africa
198205,-0.16,africa
198206,0.29,africa
198207,0.44,africa
198208,0.19,africa
198209,0.43,africa
198210,0.05,africa
198211,-0.54,africa
198212,-0.17,africa
198301,-0.84,africa
198302,0.65,africa
198303,0.25,africa
198304,0.73,africa
198305,0.97,africa
198306,0.56,africa
198307,0.79,africa
198308,0.5,africa
198309,0.62,africa
198310,-0.14,africa
198311,0.6,africa
198312,0.25,africa
198401,-0.27,africa
198402,0.06,africa
198403,0.64,africa
198404,0.46,africa
198405,0.63,africa
198406,0.06,africa
198407,0.09,africa
198408,0.52,africa
198409,0.44,africa
198410,0.29,africa
198411,-0.06,africa
198412,-0.13,africa
198501,0.84,africa
198502,0.16,africa
198503,0.52,africa
198504,-0.36,africa
198505,0.14,africa
198506,0.41,africa
198507,0.04,africa
198508,0.35,africa
198509,0.09,africa
198510,0.14,africa
198511,0.35,africa
198512,0.05,africa
198601,-0.12,africa
198602,0.66,africa
198603,0.4,africa
198604,0.54,africa
198605,0.24,africa
198606,0.28,africa
198607,0.16,africa
198608,0.61,africa
198609,0.26,africa
198610,0.0,africa
198611,-0.28,africa
198612,-0.45,africa
198701,0.53,africa
198702,0.87,africa
198703,0.66,africa
198704,0.42,africa
198705,1.11,africa
198706,0.3,africa
198707,1.01,africa
198708,0.98,africa
198709,0.74,africa
198710,0.39,africa
198711,0.73,africa
198712,0.98,africa
198801,0.61,africa
198802,0.86,africa
198803,0.72,africa
198804,0.98,africa
198805,0.77,africa
198806,0.61,africa
198807,0.53,africa
198808,0.48,africa
198809,0.25,africa
198810,-0.01,africa
198811,0.06,africa
198812,-0.47,africa
198901,-1.02,africa
198902,-0.82,africa
198903,-0.2,africa
198904,0.05,africa
198905,0.28,africa
198906,0.31,africa
198907,0.23,africa
198908,0.57,africa
198909,0.6,africa
198910,0.06,africa
198911,0.38,africa
198912,0.69,africa
199001,0.35,africa
199002,0.09,africa
199003,0.07,africa
199004,0.76,africa
199005,0.46,africa
199006,0.75,africa
199007,0.36,africa
199008,0.52,africa
199009,0.47,africa
199010,0.75,africa
199011,1.01,africa
199012,1.02,africa
199101,0.34,africa
199102,0.65,africa
199103,0.45,africa
199104,0.38,africa
199105,0.17,africa
199106,0.46,africa
199107,0.35,africa
199108,0.27,africa
199109,0.46,africa
199110,0.15,africa
199111,0.17,africa
199112,-0.4,africa
199201,-0.14,africa
199202,0.11,africa
199203,0.26,africa
199204,0.38,africa
199205,0.12,africa
199206,0.32,africa
199207,0.04,africa
199208,0.02,africa
199209,0.19,africa
199210,0.31,africa
199211,-0.07,africa
199212,0.34,africa
199301,-0.21,africa
199302,-0.33,africa
199303,0.18,africa
199304,0.34,africa
199305,0.41,africa
199306,0.49,africa
199307,0.54,africa
199308,0.56,africa
199309,0.64,africa
199310,0.95,africa
199311,0.98,africa
199312,0.78,africa
199401,0.37,africa
199402,-0.04,africa
199403,0.6,africa
199404,0.61,africa
199405,0.63,africa
199406,0.22,africa
199407,0.07,africa
199408,0.38,africa
199409,0.33,africa
199410,0.34,africa
199411,0.25,africa
199412,-0.06,africa
199501,0.02,africa
199502,0.34,africa
199503,0.65,africa
199504,0.24,africa
199505,0.61,africa
199506,0.85,africa
199507,0.73,africa
199508,1.06,africa
199509,0.85,africa
199510,0.55,africa
199511,0.27,africa
199512,0.74,africa
199601,1.08,africa
199602,0.74,africa
199603,0.5,africa
199604,0.22,africa
199605,0.83,africa
199606,0.22,africa
199607,0.29,africa
199608,0.59,africa
199609,0.61,africa
199610,0.27,africa
199611,0.07,africa
199612,0.67,africa
199701,0.64,africa
199702,-0.26,africa
199703,-0.06,africa
199704,-0.19,africa
199705,0.18,africa
199706,0.9,africa
199707,0.74,africa
199708,0.8,africa
199709,0.92,africa
199710,0.72,africa
199711,0.79,africa
199712,0.7,africa
199801,0.54,africa
199802,1.3,africa
199803,0.53,africa
199804,1.71,africa
199805,1.07,africa
199806,0.95,africa
199807,1.05,africa
199808,0.92,africa
199809,0.91,africa
199810,0.61,africa
199811,0.6,africa
199812,0.56,africa
199901,0.52,africa
199902,0.58,africa
199903,0.69,africa
199904,0.68,africa
199905,0.84,africa
199906,0.83,africa
199907,0.61,africa
199908,0.57,africa
199909,0.54,africa
199910,0.36,africa
199911,0.55,africa
199912,0.3,africa
200001,0.34,africa
200002,-0.31,africa
200003,0.14,africa
200004,0.95,africa
200005,0.62,africa
200006,0.56,africa
200007,0.6,africa
200008,0.46,africa
200009,0.61,africa
200010,0.22,africa
200011,0.46,africa
200012,0.4,africa
200101,0.28,africa
200102,-0.13,africa
200103,1.1,africa
200104,0.7,africa
200105,0.61,africa
200106,0.44,africa
200107,0.61,africa
200108,0.87,africa
200109,0.85,africa
200110,0.6,africa
200111,0.5,africa
200112,0.95,africa
200201,-0.1,africa
200202,0.73,africa
200203,1.01,africa
200204,0.85,africa
200205,0.9,africa
200206,0.49,africa
200207,1.33,africa
200208,1.12,africa
200209,1.08,africa
200210,0.65,africa
200211,0.51,africa
200212,0.9,africa
200301,0.96,africa
200302,0.97,africa
200303,0.64,africa
200304,1.01,africa
200305,0.99,africa
200306,0.66,africa
200307,0.69,africa
200308,0.79,africa
200309,0.89,africa
200310,1.27,africa
200311,1.01,africa
200312,0.65,africa
200401,0.85,africa
200402,0.74,africa
200403,0.77,africa
200404,0.64,africa
200405,0.63,africa
200406,0.37,africa
200407,0.52,africa
200408,0.93,africa
200409,0.59,africa
200410,1.08,africa
200411,0.8,africa
200412,0.92,africa
200501,0.32,africa
200502,1.69,africa
200503,1.36,africa
200504,1.07,africa
200505,1.02,africa
200506,0.76,africa
200507,0.83,africa
200508,1.19,africa
200509,1.01,africa
200510,0.95,africa
200511,0.91,africa
200512,1.35,africa
200601,0.87,africa
200602,0.98,africa
200603,0.82,africa
200604,0.84,africa
200605,0.58,africa
200606,0.68,africa
200607,0.98,africa
200608,1.05,africa
200609,0.65,africa
200610,1.1,africa
200611,0.15,africa
200612,0.21,africa
200701,0.35,africa
200702,1.11,africa
200703,0.73,africa
200704,0.97,africa
200705,0.93,africa
200706,0.69,africa
200707,0.72,africa
200708,0.71,africa
200709,0.9,africa
200710,0.74,africa
200711,0.61,africa
200712,0.33,africa
200801,-0.15,africa
200802,0.04,africa
200803,1.06,africa
200804,0.41,africa
200805,0.79,africa
200806,0.71,africa
200807,0.77,africa
200808,0.78,africa
200809,1.06,africa
200810,0.68,africa
200811,0.63,africa
200812,1.01,africa
200901,0.85,africa
200902,0.96,africa
200903,0.66,africa
200904,0.73,africa
200905,0.64,africa
200906,1.23,africa
200907,0.97,africa
200908,1.01,africa
200909,1.01,africa
200910,1.04,africa
200911,0.49,africa
200912,1.54,africa
201001,1.65,africa
201002,2.51,africa
201003,1.59,africa
201004,1.89,africa
201005,1.23,africa
201006,1.08,africa
201007,0.96,africa
201008,1.02,africa
201009,0.88,africa
201010,1.26,africa
201011,1.38,africa
201012,1.05,africa
201101,0.69,africa
201102,0.77,africa
201103,1.03,africa
201104,0.89,africa
201105,0.87,africa
201106,0.93,africa
201107,1.06,africa
201108,0.81,africa
201109,0.93,africa
201110,0.64,africa
201111,0.4,africa
201112,0.06,africa
201201,0.14,africa
201202,0.43,africa
201203,0.36,africa
201204,0.83,africa
201205,1.09,africa
201206,1.05,africa
201207,0.93,africa
201208,0.94,africa
201209,0.61,africa
201210,1.2,africa
201211,1.33,africa
201212,0.71,africa
201301,0.99,africa
201302,1.06,africa
201303,1.71,africa
201304,0.8,africa
201305,1.05,africa
201306,0.93,africa
201307,0.86,africa
201308,0.52,africa
201309,0.83,africa
201310,0.76,africa
201311,0.93,africa
201312,0.47,africa
201401,1.03,africa
201402,0.66,africa
201403,0.65,africa
201404,0.95,africa
201405,0.99,africa
201406,1.11,africa
201407,1.3,africa
201408,1.1,africa
201409,1.04,africa
201410,0.89,africa
201411,0.79,africa
201412,0.82,africa
201501,0.41,africa
201502,1.09,africa
201503,0.78,africa
201504,0.54,africa
201505,1.35,africa
201506,1.1,africa
201507,1.39,africa
201508,1.56,africa
201509,1.42,africa
201510,1.7,africa
201511,1.0,africa
201512,0.62,africa
201601,1.4,africa
201602,1.38,africa
201603,1.73,africa
201604,1.75,africa
201605,1.16,africa
201606,1.27,africa
201607,0.96,africa
201608,1.08,africa
201609,1.26,africa
201610,1.51,africa
201611,1.42,africa
201612,1.19,africa
201701,0.82,africa
201702,0.79,africa
201703,0.88,africa
201704,1.11,africa
201705,1.39,africa
201706,1.41,africa
201707,1.22,africa
201708,1.28,africa
201709,1.41,africa
201710,0.9,africa
201711,0.61,africa
201712,1.01,africa
201801,0.61,africa
201802,1.35,africa
201803,1.39,africa
201804,1.09,africa
201805,1.24,africa
201806,1.08,africa
201807,1.4,africa
201808,1.29,africa
201809,1.34,africa
201810,1.25,africa
201811,1.37,africa
201812,1.14,africa
201901,1.01,africa
201902,0.66,africa
201903,1.2,africa
201904,1.41,africa
201905,1.57,africa
201906,1.36,africa
201907,1.46,africa
201908,1.4,africa
201909,1.27,africa
201910,1.33,africa
201911,1.61,africa
201912,1.27,africa
202001,0.66,africa
202002,1.1,africa
202003,1.15,africa
202004,1.48,africa
202005,1.51,africa
202006,1.36,africa
202007,0.91,africa
202008,1.27,africa
202009,1.25,africa
202010,1.4,africa
202011,0.77,africa
202012,1.54,africa
202101,1.6,africa
202102,0.82,africa
202103,0.91,africa
202104,1.28,africa
202105,1.37,africa
202106,1.35,africa
202107,1.19,africa
202108,1.36,africa
202109,1.3,africa
202110,1.19,africa
202111,1.63,africa
202112,1.37,africa
202201,0.5,africa
202202,0.71,africa
202203,0.68,africa
202204,1.22,africa
202205,1.01,africa
202206,1.05,africa
202207,0.95,africa
202208,1.11,africa
202209,1.16,africa
202210,0.93,africa
202211,0.62,africa
202212,1.55,africa
202301,0.87,africa
202302,0.91,africa
202303,1.46,africa
202304,1.16,africa
202305,1.35,africa
202306,1.37,africa
202307,1.68,africa
202308,1.79,africa
202309,1.88,africa
202310,1.75,africa
202311,1.81,africa
202312,1.56,africa
202401,1.69,africa
202402,1.79,africa
202403,2.14,africa
202404,1.68,africa
202405,2.23,africa
202406,2.05,africa
202407,1.74,africa
202408,1.5,africa
202409,1.38,africa
202410,1.28,africa
202411,1.12,africa
202412,1.33,africa
202501,1.22,africa
202502,1.01,africa
202503,1.76,africa
202504,1.41,africa
202505,1.29,africa
202506,1.1,africa
202507,1.19,africa
202508,1.19,africa
202509,1.24,africa
202510,1.46,africa
202511,1.14,africa
202512,1.17,africa
202601,2.01,africa
185001,-2.44,asia
185002,-0.64,asia
185003,0.57,asia
185004,-1.67,asia
185005,-1.5,asia
185006,-0.94,asia
185007,-0.39,asia
185008,-0.18,asia
185009,-0.79,asia
185010,-2.22,asia
185011,-1.65,asia
185012,0.15,asia
185101,-1.33,asia
185102,-0.61,asia
185103,-2.56,asia
185104,-2.55,asia
185105,-1.14,asia
185106,-0.54,asia
185107,-0.14,asia
185108,-0.13,asia
185109,-0.73,asia
185110,-0.52,asia
185111,-1.4,asia
185112,0.01,asia
185201,-0.34,asia
185202,-1.6,asia
185203,-1.72,asia
185204,-1.27,asia
185205,-0.68,asia
185206,-0.43,asia
185207,-0.36,asia
185208,-0.86,asia
185209,-0.67,asia
185210,-0.86,asia
185211,-1.27,asia
185212,0.83,asia
185301,-1.55,asia
185302,-2.19,asia
185303,-1.43,asia
185304,-2.12,asia
185305,-0.75,asia
185306,-0.46,asia
185307,0.06,asia
185308,-0.17,asia
185309,-0.41,asia
185310,-0.89,asia
185311,-0.9,asia
185312,-0.62,asia
185401,-1.53,asia
185402,-0.71,asia
185403,0.16,asia
185404,-0.4,asia
185405,-0.45,asia
185406,-0.52,asia
185407,-0.05,asia
185408,0.09,asia
185409,-0.31,asia
185410,0.42,asia
185411,0.15,asia
185412,0.79,asia
185501,-0.17,asia
185502,0.55,asia
185503,-0.19,asia
185504,0.28,asia
185505,-0.5,asia
185506,-0.42,asia
185507,-0.84,asia
185508,-0.31,asia
185509,-0.59,asia
185510,-0.8,asia
185511,-1.74,asia
185512,-1.02,asia
185601,0.53,asia
185602,-1.32,asia
185603,-0.87,asia
185604,-1.18,asia
185605,-1.03,asia
185606,-0.6,asia
185607,-0.05,asia
185608,-0.93,asia
185609,-0.97,asia
185610,-1.13,asia
185611,0.03,asia
185612,1.56,asia
185701,0.25,asia
185702,-1.68,asia
185703,-0.97,asia
185704,-1.61,asia
185705,-1.48,asia
185706,-0.82,asia
185707,-0.52,asia
185708,-0.47,asia
185709,-1.01,asia
185710,-1.31,asia
185711,-0.86,asia
185712,0.67,asia
185801,-0.08,asia
185802,-0.31,asia
185803,-0.79,asia
185804,-0.22,asia
185805,-0.68,asia
185806,-0.79,asia
185807,-0.22,asia
185808,-0.79,asia
185809,-1.03,asia
185810,-0.68,asia
185811,-0.47,asia
185812,-0.69,asia
185901,-0.45,asia
185902,-0.59,asia
185903,-0.34,asia
185904,0.32,asia
185905,-0.3,asia
185906,-0.04,asia
185907,-0.48,asia
185908,-0.39,asia
185909,-0.73,asia
185910,-0.81,asia
185911,0.43,asia
185912,0.86,asia
186001,-1.83,asia
186002,-1.34,asia
186003,-3.27,asia
186004,-1.31,asia
186005,-0.9,asia
186006,-0.32,asia
186007,-0.31,asia
186008,-0.36,asia
186009,-0.38,asia
186010,-0.94,asia
186011,-1.41,asia
186012,-2.78,asia
186101,-2.8,asia
186102,-2.49,asia
186103,-0.61,asia
186104,-0.82,asia
186105,-0.57,asia
186106,-0.55,asia
186107,-0.22,asia
186108,-0.2,asia
186109,-0.87,asia
186110,-1.51,asia
186111,-0.3,asia
186112,-0.78,asia
186201,-2.36,asia
186202,-1.92,asia
186203,-1.79,asia
186204,-1.58,asia
186205,-1.25,asia
186206,-0.82,asia
186207,-0.64,asia
186208,-0.66,asia
186209,-0.73,asia
186210,-1.32,asia
186211,-1.21,asia
186212,-2.92,asia
186301,-0.27,asia
186302,-0.14,asia
186303,-0.41,asia
186304,-0.1,asia
186305,-0.71,asia
186306,-0.55,asia
186307,-0.59,asia
186308,-0.45,asia
186309,-1.06,asia
186310,-0.95,asia
186311,0.02,asia
186312,0.26,asia
186401,-1.71,asia
186402,-1.67,asia
186403,-1.28,asia
186404,-0.75,asia
186405,-0.72,asia
186406,-0.31,asia
186407,-0.38,asia
186408,-0.65,asia
186409,-1.01,asia
186410,-0.8,asia
186411,-1.28,asia
186412,-2.41,asia
186501,1.4,asia
186502,-1.62,asia
186503,-1.41,asia
186504,-1.22,asia
186505,-0.65,asia
186506,-0.33,asia
186507,-0.07,asia
186508,-0.36,asia
186509,-0.13,asia
186510,-0.34,asia
186511,-0.07,asia
186512,-0.27,asia
186601,1.12,asia
186602,-0.38,asia
186603,-1.22,asia
186604,-1.32,asia
186605,-0.67,asia
186606,-0.88,asia
186607,-0.12,asia
186608,-0.42,asia
186609,0.05,asia
186610,-0.89,asia
186611,0.44,asia
186612,1.72,asia
186701,-0.42,asia
186702,-1.2,asia
186703,-0.34,asia
186704,-1.05,asia
186705,-1.43,asia
186706,-0.52,asia
186707,-0.32,asia
186708,-0.57,asia
186709,-0.43,asia
186710,-0.68,asia
186711,1.24,asia
186712,1.32,asia
186801,-0.57,asia
186802,-0.25,asia
186803,-0.73,asia
186804,0.02,asia
186805,-0.41,asia
186806,-0.62,asia
186807,-0.24,asia
